Day,Date,S&P 500,S&P 500 norm,S&P 500 y/y,S&P 500 y/y norm,S&P 500 m/m,S&P 500 m/m norm
0,1948-03-31,0.0,-8.76,0.0,-8.76,0.0,14.35
30,1948-04-30,0.0,-8.76,0.0,-8.76,0.0,14.35
61,1948-05-31,0.0,-8.76,0.0,-8.76,0.0,14.35
91,1948-06-30,0.0,-8.76,0.0,-8.76,0.0,14.35
122,1948-07-31,0.0,-8.76,0.0,-8.76,0.0,14.35
153,1948-08-31,0.0,-8.76,0.0,-8.76,0.0,14.35
183,1948-09-30,0.0,-8.76,0.0,-8.76,0.0,14.35
214,1948-10-31,0.0,-8.76,0.0,-8.76,0.0,14.35
244,1948-11-30,0.0,-8.76,0.0,-8.76,0.0,14.35
275,1948-12-31,0.0,-8.76,0.0,-8.76,0.0,14.35
306,1949-01-31,0.0,-8.76,0.0,-8.76,0.0,14.35
334,1949-02-28,0.0,-8.76,0.0,-8.76,0.0,14.35
365,1949-03-31,0.0,-8.76,0.0,-8.76,0.0,14.35
395,1949-04-30,0.0,-8.76,0.0,-8.76,0.0,14.35
426,1949-05-31,0.0,-8.76,0.0,-8.76,0.0,14.35
456,1949-06-30,0.0,-8.76,0.0,-8.76,0.0,14.35
487,1949-07-31,0.0,-8.76,0.0,-8.76,0.0,14.35
518,1949-08-31,0.0,-8.76,0.0,-8.76,0.0,14.35
548,1949-09-30,0.0,-8.76,0.0,-8.76,0.0,14.35
579,1949-10-31,0.0,-8.76,0.0,-8.76,0.0,14.35
609,1949-11-30,0.0,-8.76,0.0,-8.76,0.0,14.35
640,1949-12-31,0.0,-8.76,0.0,-8.76,0.0,14.35
671,1950-01-31,0.0,-8.76,0.0,-8.76,0.0,14.35
699,1950-02-28,0.0,-8.76,0.0,-8.76,0.0,14.35
730,1950-03-31,0.0,-8.76,0.0,-8.76,0.0,14.35
760,1950-04-30,0.0,-8.76,0.0,-8.76,0.0,14.35
791,1950-05-31,0.0,-8.76,0.0,-8.76,0.0,14.35
821,1950-06-30,0.0,-8.76,0.0,-8.76,0.0,14.35
852,1950-07-31,0.0,-8.76,0.0,-8.76,0.0,14.35
883,1950-08-31,0.0,-8.76,0.0,-8.76,0.0,14.35
913,1950-09-30,0.0,-8.76,0.0,-8.76,0.0,14.35
944,1950-10-31,0.0,-8.76,0.0,-8.76,0.0,14.35
974,1950-11-30,0.0,-8.76,0.0,-8.76,0.0,14.35
1005,1950-12-31,0.0,-8.76,0.0,-8.76,0.0,14.35
1036,1951-01-31,0.0,-8.76,0.0,-8.76,0.0,14.35
1064,1951-02-28,0.0,-8.76,0.0,-8.76,0.0,14.35
1095,1951-03-31,0.0,-8.76,0.0,-8.76,0.0,14.35
1125,1951-04-30,0.0,-8.76,0.0,-8.76,0.0,14.35
1156,1951-05-31,0.0,-8.76,0.0,-8.76,0.0,14.35
1186,1951-06-30,0.0,-8.76,0.0,-8.76,0.0,14.35
1217,1951-07-31,0.0,-8.76,0.0,-8.76,0.0,14.35
1248,1951-08-31,0.0,-8.76,0.0,-8.76,0.0,14.35
1278,1951-09-30,0.0,-8.76,0.0,-8.76,0.0,14.35
1309,1951-10-31,0.0,-8.76,0.0,-8.76,0.0,14.35
1339,1951-11-30,0.0,-8.76,0.0,-8.76,0.0,14.35
1370,1951-12-31,0.0,-8.76,0.0,-8.76,0.0,14.35
1401,1952-01-31,0.0,-8.76,0.0,-8.76,0.0,14.35
1430,1952-02-29,0.0,-8.76,0.0,-8.76,0.0,14.35
1461,1952-03-31,0.0,-8.76,0.0,-8.76,0.0,14.35
1491,1952-04-30,0.0,-8.76,0.0,-8.76,0.0,14.35
1522,1952-05-31,0.0,-8.76,0.0,-8.76,0.0,14.35
1552,1952-06-30,0.0,-8.76,0.0,-8.76,0.0,14.35
1583,1952-07-31,0.0,-8.76,0.0,-8.76,0.0,14.35
1614,1952-08-31,0.0,-8.76,0.0,-8.76,0.0,14.35
1644,1952-09-30,0.0,-8.76,0.0,-8.76,0.0,14.35
1675,1952-10-31,0.0,-8.76,0.0,-8.76,0.0,14.35
1705,1952-11-30,0.0,-8.76,0.0,-8.76,0.0,14.35
1736,1952-12-31,0.0,-8.76,0.0,-8.76,0.0,14.35
1767,1953-01-31,0.0,-8.76,0.0,-8.76,0.0,14.35
1795,1953-02-28,0.0,-8.76,0.0,-8.76,0.0,14.35
1826,1953-03-31,0.0,-8.76,0.0,-8.76,0.0,14.35
1856,1953-04-30,0.0,-8.76,0.0,-8.76,0.0,14.35
1887,1953-05-31,0.0,-8.76,0.0,-8.76,0.0,14.35
1917,1953-06-30,0.0,-8.76,0.0,-8.76,0.0,14.35
1948,1953-07-31,0.0,-8.76,0.0,-8.76,0.0,14.35
1979,1953-08-31,0.0,-8.76,0.0,-8.76,0.0,14.35
2009,1953-09-30,0.0,-8.76,0.0,-8.76,0.0,14.35
2040,1953-10-31,0.0,-8.76,0.0,-8.76,0.0,14.35
2070,1953-11-30,0.0,-8.76,0.0,-8.76,0.0,14.35
2101,1953-12-31,0.0,-8.76,0.0,-8.76,0.0,14.35
2132,1954-01-31,0.0,-8.76,0.0,-8.76,0.0,14.35
2160,1954-02-28,0.0,-8.76,0.0,-8.76,0.0,14.35
2191,1954-03-31,0.0,-8.76,0.0,-8.76,0.0,14.35
2221,1954-04-30,0.0,-8.76,0.0,-8.76,0.0,14.35
2252,1954-05-31,0.0,-8.76,0.0,-8.76,0.0,14.35
2282,1954-06-30,0.0,-8.76,0.0,-8.76,0.0,14.35
2313,1954-07-31,0.0,-8.76,0.0,-8.76,0.0,14.35
2344,1954-08-31,0.0,-8.76,0.0,-8.76,0.0,14.35
2374,1954-09-30,0.0,-8.76,0.0,-8.76,0.0,14.35
2405,1954-10-31,0.0,-8.76,0.0,-8.76,0.0,14.35
2435,1954-11-30,0.0,-8.76,0.0,-8.76,0.0,14.35
2466,1954-12-31,0.0,-8.76,0.0,-8.76,0.0,14.35
2497,1955-01-31,0.0,-8.76,0.0,-8.76,0.0,14.35
2525,1955-02-28,0.0,-8.76,0.0,-8.76,0.0,14.35
2556,1955-03-31,0.0,-8.76,0.0,-8.76,0.0,14.35
2586,1955-04-30,0.0,-8.76,0.0,-8.76,0.0,14.35
2617,1955-05-31,0.0,-8.76,0.0,-8.76,0.0,14.35
2647,1955-06-30,0.0,-8.76,0.0,-8.76,0.0,14.35
2678,1955-07-31,0.0,-8.76,0.0,-8.76,0.0,14.35
2709,1955-08-31,0.0,-8.76,0.0,-8.76,0.0,14.35
2739,1955-09-30,0.0,-8.76,0.0,-8.76,0.0,14.35
2770,1955-10-31,0.0,-8.76,0.0,-8.76,0.0,14.35
2800,1955-11-30,0.0,-8.76,0.0,-8.76,0.0,14.35
2831,1955-12-31,0.0,-8.76,0.0,-8.76,0.0,14.35
2862,1956-01-31,0.0,-8.76,0.0,-8.76,0.0,14.35
2891,1956-02-29,0.0,-8.76,0.0,-8.76,0.0,14.35
2922,1956-03-31,0.0,-8.76,0.0,-8.76,0.0,14.35
2952,1956-04-30,0.0,-8.76,0.0,-8.76,0.0,14.35
2983,1956-05-31,0.0,-8.76,0.0,-8.76,0.0,14.35
3013,1956-06-30,0.0,-8.76,0.0,-8.76,0.0,14.35
3044,1956-07-31,0.0,-8.76,0.0,-8.76,0.0,14.35
3075,1956-08-31,0.0,-8.76,0.0,-8.76,0.0,14.35
3105,1956-09-30,0.0,-8.76,0.0,-8.76,0.0,14.35
3136,1956-10-31,0.0,-8.76,0.0,-8.76,0.0,14.35
3166,1956-11-30,0.0,-8.76,0.0,-8.76,0.0,14.35
3197,1956-12-31,0.0,-8.76,0.0,-8.76,0.0,14.35
3198,1957-01-01,44.72,-8.76,0.0,-8.76,0.0,14.35
3228,1957-01-31,44.72,-8.76,0.0,-8.76,0.0,14.35
3229,1957-02-01,43.26,-8.76,0.0,-8.76,-0.0326,-2.79
3256,1957-02-28,43.26,-8.76,0.0,-8.76,-0.0326,-2.79
3257,1957-03-01,44.11,-8.76,0.0,-8.76,0.0196,24.65
3287,1957-03-31,44.11,-8.76,0.0,-8.76,0.0196,24.65
3288,1957-04-01,45.74,-8.76,0.0,-8.76,0.037,33.79
3317,1957-04-30,45.74,-8.76,0.0,-8.76,0.037,33.79
3318,1957-05-01,47.43,-8.76,0.0,-8.76,0.0369,33.74
3348,1957-05-31,47.43,-8.76,0.0,-8.76,0.0369,33.74
3349,1957-06-01,47.37,-8.76,0.0,-8.76,-0.0013,13.66
3378,1957-06-30,47.37,-8.76,0.0,-8.76,-0.0013,13.66
3379,1957-07-01,47.91,-8.76,0.0,-8.76,0.0114,20.34
3409,1957-07-31,47.91,-8.76,0.0,-8.76,0.0114,20.34
3410,1957-08-01,45.22,-8.76,0.0,-8.76,-0.0561,-15.13
3440,1957-08-31,45.22,-8.76,0.0,-8.76,-0.0561,-15.13
3441,1957-09-01,42.42,-8.76,0.0,-8.76,-0.0619,-18.18
3470,1957-09-30,42.42,-8.76,0.0,-8.76,-0.0619,-18.18
3471,1957-10-01,41.06,-8.76,0.0,-8.76,-0.0321,-2.52
3501,1957-10-31,41.06,-8.76,0.0,-8.76,-0.0321,-2.52
3502,1957-11-01,41.72,-8.76,0.0,-8.76,0.0161,22.81
3531,1957-11-30,41.72,-8.76,0.0,-8.76,0.0161,22.81
3532,1957-12-01,39.99,-8.76,0.0,-8.76,-0.0415,-7.46
3562,1957-12-31,39.99,-8.76,0.0,-8.76,-0.0415,-7.46
3563,1958-01-01,41.7,-22.61,-0.068,-22.61,0.0428,36.84
3593,1958-01-31,41.7,-22.61,-0.068,-22.61,0.0428,36.84
3594,1958-02-01,40.84,-20.16,-0.056,-20.16,-0.0206,3.52
3621,1958-02-28,40.84,-20.16,-0.056,-20.16,-0.0206,3.52
3622,1958-03-01,42.1,-18.13,-0.046,-18.13,0.0309,30.58
3652,1958-03-31,42.1,-18.13,-0.046,-18.13,0.0309,30.58
3653,1958-04-01,43.44,-18.94,-0.05,-18.94,0.0318,31.06
3682,1958-04-30,43.44,-18.94,-0.05,-18.94,0.0318,31.06
3683,1958-05-01,44.09,-23.01,-0.07,-23.01,0.015,22.23
3713,1958-05-31,44.09,-23.01,-0.07,-23.01,0.015,22.23
3714,1958-06-01,45.24,-17.92,-0.045,-17.92,0.0261,28.06
3743,1958-06-30,45.24,-17.92,-0.045,-17.92,0.0261,28.06
3744,1958-07-01,47.19,-11.81,-0.015,-11.81,0.0431,36.99
3774,1958-07-31,47.19,-11.81,-0.015,-11.81,0.0431,36.99
3775,1958-08-01,47.75,2.65,0.056,2.65,0.0119,20.6
3805,1958-08-31,47.75,2.65,0.056,2.65,0.0119,20.6
3806,1958-09-01,50.06,27.9,0.18,27.9,0.0484,39.78
3835,1958-09-30,50.06,27.9,0.18,27.9,0.0484,39.78
3836,1958-10-01,51.33,42.16,0.25,42.16,0.0254,27.69
3866,1958-10-31,51.33,42.16,0.25,42.16,0.0254,27.69
3867,1958-11-01,52.48,43.79,0.258,43.79,0.0224,26.12
3896,1958-11-30,52.48,43.79,0.258,43.79,0.0224,26.12
3897,1958-12-01,55.21,68.84,0.381,68.84,0.052,41.67
3927,1958-12-31,55.21,68.84,0.381,68.84,0.052,41.67
3928,1959-01-01,55.42,58.25,0.329,58.25,0.0038,16.34
3958,1959-01-31,55.42,58.25,0.329,58.25,0.0038,16.34
3959,1959-02-01,55.41,63.95,0.357,63.95,-0.0002,14.24
