Day,Date,DJIA_Value,DJIA_Original,DJIA_Avg005,DJIA_Avg030,DJIA_Avg090,DJIA_Avg180,DJIA_Avg365,ISM_MFC_EMP_Value,ISM_MFC_EMP_Original,ISM_MFC_EMP_Avg090,ISM_MFC_EMP_Avg180,ISM_MFC_EMP_Avg365,HOUSE_SRT_MM_Value,HOUSE_SRT_MM_Original,HOUSE_SRT_MM_Avg090,HOUSE_SRT_MM_Avg180,HOUSE_SRT_MM_Avg365,MFC_MPI_Value,MFC_MPI_Original,MFC_MPI_Avg090,MFC_MPI_Avg180,MFC_MPI_Avg365
736110,2016-05-26,20.0,17888.660156,18.6,18.97,17.64,14.37,15.19,41.0,49.2,34.97,35.71,47.6,40.0,6.6,6.56,0.0,0.0,34.0,50.8,32.2,22.36,32.52
736111,2016-05-27,20.0,17873.220703,19.2,18.9,17.76,14.38,15.18,41.0,49.2,35.26,35.78,47.62,40.0,6.6,7.08,0.0,0.0,34.0,50.8,32.46,22.39,32.51
736112,2016-05-28,20.0,17873.220703,19.8,18.87,17.87,14.38,15.18,41.0,49.2,35.54,35.85,47.64,40.0,6.6,7.6,0.0,0.0,34.0,50.8,32.71,22.42,32.49
736113,2016-05-29,20.0,17873.220703,20.0,18.9,17.98,14.38,15.17,41.0,49.2,35.83,35.76,47.65,40.0,6.6,8.12,0.0,0.0,34.0,50.8,32.97,22.53,32.47
736114,2016-05-30,20.0,17873.220703,20.0,18.93,18.08,14.38,15.17,41.0,49.2,35.9,35.67,47.67,40.0,6.6,8.64,0.0,0.0,34.0,50.8,33.1,22.64,32.46
736115,2016-05-31,20.0,17899.240234,20.0,18.97,18.18,14.39,15.16,41.0,49.2,35.97,35.58,47.62,40.0,6.6,9.17,0.0,0.0,34.0,50.8,33.23,22.76,32.41
736116,2016-06-01,19.0,17809.179688,19.8,18.93,18.26,14.38,15.15,41.0,49.2,36.03,35.49,47.57,40.0,6.6,9.69,0.0,0.0,38.0,51.3,33.41,22.89,32.38
736117,2016-06-02,19.0,17838.560547,19.6,18.9,18.32,14.38,15.15,41.0,49.2,36.1,35.41,47.52,40.0,6.6,10.21,0.0,0.0,38.0,51.3,33.59,23.02,32.34
736118,2016-06-03,19.0,17833.169922,19.4,18.9,18.39,14.37,15.14,41.0,49.2,36.17,35.32,47.47,40.0,6.6,10.73,0.0,0.0,38.0,51.3,33.77,23.16,32.3
736119,2016-06-04,19.0,17833.169922,19.2,18.9,18.46,14.37,15.13,41.0,49.2,36.23,35.23,47.41,40.0,6.6,11.26,0.0,0.0,38.0,51.3,33.94,23.29,32.27
736120,2016-06-05,19.0,17833.169922,19.0,18.9,18.52,14.37,15.13,41.0,49.2,36.3,35.14,47.36,40.0,6.6,11.78,0.0,0.0,38.0,51.3,34.12,23.42,32.23
736121,2016-06-06,20.0,17949.679688,19.2,18.93,18.6,14.38,15.13,41.0,49.2,36.37,35.05,47.31,40.0,6.6,12.3,0.0,0.0,38.0,51.3,34.3,23.56,32.2
736122,2016-06-07,21.0,18003.230469,19.6,19.0,18.7,14.39,15.13,41.0,49.2,36.43,34.96,47.26,40.0,6.6,12.82,0.0,0.0,38.0,51.3,34.48,23.69,32.16
736123,2016-06-08,21.0,18016.0,20.0,19.07,18.79,14.42,15.14,41.0,49.2,36.5,34.87,47.21,40.0,6.6,13.34,0.0,0.0,38.0,51.3,34.66,23.82,32.13
736124,2016-06-09,21.0,18005.220703,20.4,19.1,18.87,14.44,15.14,41.0,49.2,36.57,34.78,47.15,40.0,6.6,13.87,0.0,0.0,38.0,51.3,34.83,23.96,32.09
736125,2016-06-10,20.0,17938.820313,20.6,19.1,18.93,14.46,15.13,41.0,49.2,36.63,34.69,47.1,40.0,6.6,14.39,0.0,0.0,38.0,51.3,35.01,24.09,32.05
736126,2016-06-11,20.0,17938.820313,20.6,19.13,19.0,14.48,15.13,41.0,49.2,36.7,34.61,47.05,40.0,6.6,14.91,0.0,0.0,38.0,51.3,35.19,24.22,32.02
736127,2016-06-12,20.0,17938.820313,20.4,19.17,19.07,14.49,15.13,41.0,49.2,36.77,34.52,47.0,40.0,6.6,15.43,0.0,0.0,38.0,51.3,35.37,24.36,31.98
736128,2016-06-13,20.0,17893.279297,20.2,19.2,19.13,14.5,15.13,41.0,49.2,36.83,34.43,46.95,40.0,6.6,15.96,0.0,0.0,38.0,51.3,35.54,24.49,31.95
736129,2016-06-14,19.0,17733.919922,19.8,19.2,19.18,14.5,15.12,41.0,49.2,36.9,34.34,46.89,40.0,6.6,16.02,0.0,0.0,38.0,51.3,35.72,24.62,31.91
736130,2016-06-15,19.0,17762.960938,19.6,19.2,19.2,14.52,15.12,41.0,49.2,36.97,34.25,46.84,40.0,6.6,16.09,0.0,0.0,38.0,51.3,35.9,24.76,31.88
736131,2016-06-16,19.0,17754.910156,19.4,19.23,19.21,14.53,15.12,41.0,49.2,37.03,34.16,46.79,40.0,6.6,16.16,0.0,0.0,38.0,51.3,36.08,24.89,31.84
736132,2016-06-17,19.0,17733.439453,19.2,19.27,19.22,14.55,15.11,41.0,49.2,37.1,34.07,46.74,9.0,-0.3,15.88,0.0,0.0,38.0,51.3,36.26,25.02,31.81
736133,2016-06-18,19.0,17733.439453,19.0,19.33,19.23,14.58,15.1,41.0,49.2,37.17,33.98,46.68,9.0,-0.3,15.6,0.0,0.0,38.0,51.3,36.43,25.16,31.77
736134,2016-06-19,19.0,17733.439453,19.0,19.4,19.24,14.59,15.09,41.0,49.2,37.23,33.89,46.63,9.0,-0.3,15.32,0.0,0.0,38.0,51.3,36.61,25.29,31.73
736135,2016-06-20,20.0,17946.359375,19.2,19.5,19.27,14.61,15.08,41.0,49.2,37.3,33.81,46.58,9.0,-0.3,15.04,0.0,0.0,38.0,51.3,36.79,25.42,31.7
736136,2016-06-21,20.0,17877.839844,19.4,19.6,19.3,14.63,15.08,41.0,49.2,37.37,33.72,46.53,9.0,-0.3,14.77,0.0,0.0,38.0,51.3,36.97,25.56,31.66
736137,2016-06-22,20.0,17920.160156,19.6,19.7,19.33,14.64,15.07,41.0,49.2,37.43,33.63,46.48,9.0,-0.3,14.49,0.0,0.0,38.0,51.3,37.14,25.69,31.63
736138,2016-06-23,21.0,18011.070313,20.0,19.77,19.38,14.67,15.07,41.0,49.2,37.5,33.54,46.42,9.0,-0.3,14.21,0.0,0.0,38.0,51.3,37.32,25.82,31.59
736139,2016-06-24,20.0,17946.630859,20.2,19.77,19.41,14.68,15.06,41.0,49.2,37.57,33.45,46.37,9.0,-0.3,13.93,0.0,0.0,38.0,51.3,37.5,25.96,31.56
736140,2016-06-25,20.0,17946.630859,20.2,19.77,19.44,14.7,15.06,41.0,49.2,37.63,33.36,46.32,9.0,-0.3,13.66,0.0,0.0,38.0,51.3,37.68,26.09,31.52
736141,2016-06-26,20.0,17946.630859,20.2,19.77,19.48,14.71,15.06,41.0,49.2,37.7,33.27,46.27,9.0,-0.3,13.38,0.0,0.0,38.0,51.3,37.86,26.22,31.48
736142,2016-06-27,15.0,17355.210938,19.2,19.6,19.44,14.69,15.04,41.0,49.2,37.77,33.18,46.22,9.0,-0.3,13.1,0.0,0.0,38.0,51.3,38.03,26.36,31.45
736143,2016-06-28,16.0,17409.720703,18.2,19.47,19.41,14.68,15.03,41.0,49.2,37.83,33.09,46.16,9.0,-0.3,12.82,0.0,0.0,38.0,51.3,38.21,26.49,31.41
736144,2016-06-29,18.0,17704.509766,17.8,19.4,19.4,14.69,15.03,41.0,49.2,37.9,33.01,46.11,9.0,-0.3,12.54,0.0,0.0,38.0,51.3,38.39,26.62,31.38
736145,2016-06-30,20.0,17930.609375,17.8,19.4,19.41,14.71,15.03,41.0,49.2,38.0,32.92,45.98,9.0,-0.3,12.27,0.0,0.0,38.0,51.3,38.33,26.76,31.32
736146,2016-07-01,21.0,18002.380859,18.0,19.47,19.43,14.73,15.04,50.0,50.4,38.2,32.88,45.87,9.0,-0.3,11.99,0.0,0.0,55.0,53.2,38.47,26.98,31.32
736147,2016-07-02,21.0,18002.380859,19.2,19.53,19.46,14.76,15.04,50.0,50.4,38.4,32.98,45.76,9.0,-0.3,11.71,0.0,0.0,55.0,53.2,38.6,27.23,31.31
736148,2016-07-03,21.0,18002.380859,20.2,19.6,19.48,14.79,15.05,50.0,50.4,38.6,33.08,45.65,9.0,-0.3,11.43,0.0,0.0,55.0,53.2,38.73,27.47,31.3
736149,2016-07-04,21.0,18002.380859,20.8,19.67,19.51,14.84,15.05,50.0,50.4,38.8,33.18,45.54,9.0,-0.3,11.16,0.0,0.0,55.0,53.2,38.87,27.72,31.29
736150,2016-07-05,20.0,17904.449219,20.8,19.7,19.53,14.89,15.06,50.0,50.4,39.0,33.28,45.43,9.0,-0.3,10.88,0.0,0.0,55.0,53.2,39.0,27.96,31.28
736151,2016-07-06,20.0,17926.910156,20.6,19.7,19.56,14.95,15.06,50.0,50.4,39.2,33.38,45.32,9.0,-0.3,10.6,0.0,0.0,55.0,53.2,39.13,28.21,31.27
736152,2016-07-07,21.0,17984.949219,20.6,19.7,19.59,15.02,15.07,50.0,50.4,39.4,33.48,45.21,9.0,-0.3,10.32,0.0,0.0,55.0,53.2,39.27,28.45,31.27
736153,2016-07-08,22.0,18166.769531,20.8,19.73,19.63,15.09,15.07,50.0,50.4,39.6,33.58,45.1,9.0,-0.3,10.04,0.0,0.0,55.0,53.2,39.4,28.69,31.26
736154,2016-07-09,22.0,18166.769531,21.0,19.77,19.68,15.17,15.08,50.0,50.4,39.8,33.68,44.99,9.0,-0.3,9.77,8.51,0.0,55.0,53.2,39.53,28.94,31.25
736155,2016-07-10,22.0,18166.769531,21.4,19.83,19.71,15.25,15.09,50.0,50.4,40.0,33.78,44.88,9.0,-0.3,9.49,8.56,0.0,55.0,53.2,39.67,29.18,31.24
736156,2016-07-11,23.0,18283.900391,22.0,19.93,19.76,15.33,15.1,50.0,50.4,40.2,33.88,44.77,9.0,-0.3,9.21,8.62,0.0,55.0,53.2,39.8,29.43,31.23
736157,2016-07-12,24.0,18371.949219,22.6,20.07,19.8,15.43,15.11,50.0,50.4,40.4,33.98,44.66,9.0,-0.3,8.93,8.67,0.0,55.0,53.2,39.93,29.67,31.22
736158,2016-07-13,24.0,18390.160156,23.0,20.2,19.83,15.53,15.12,50.0,50.4,40.6,34.08,44.55,9.0,-0.3,8.66,8.73,0.0,55.0,53.2,40.07,29.92,31.22
736159,2016-07-14,26.0,18537.570313,23.8,20.43,19.9,15.64,15.13,50.0,50.4,40.8,34.18,44.44,9.0,-0.3,8.38,8.78,0.0,55.0,53.2,40.2,30.16,31.21
736160,2016-07-15,26.0,18557.429688,24.6,20.67,19.97,15.75,15.14,50.0,50.4,41.0,34.28,44.33,9.0,-0.3,8.1,8.84,0.0,55.0,53.2,40.33,30.41,31.2
736161,2016-07-16,26.0,18557.429688,25.2,20.9,20.03,15.86,15.15,50.0,50.4,41.2,34.38,44.22,9.0,-0.3,7.82,8.89,0.0,55.0,53.2,40.47,30.65,31.19
736162,2016-07-17,26.0,18557.429688,25.6,21.13,20.09,15.98,15.16,50.0,50.4,41.4,34.48,44.12,9.0,-0.3,7.54,8.95,0.0,55.0,53.2,40.6,30.89,31.18
736163,2016-07-18,26.0,18556.130859,26.0,21.37,20.13,16.11,15.17,50.0,50.4,41.6,34.58,44.01,9.0,-0.3,7.98,9.01,0.0,55.0,53.2,40.73,31.14,31.18
736164,2016-07-19,26.0,18562.529297,26.0,21.6,20.18,16.23,15.18,50.0,50.4,41.8,34.68,43.9,32.0,4.8,8.67,9.19,0.0,55.0,53.2,40.87,31.38,31.17
736165,2016-07-20,26.0,18622.009766,26.0,21.8,20.22,16.36,15.19,50.0,50.4,42.0,34.78,43.79,32.0,4.8,9.36,9.37,0.0,55.0,53.2,41.0,31.63,31.16
736166,2016-07-21,26.0,18590.439453,26.0,22.0,20.28,16.48,15.21,50.0,50.4,42.2,34.88,43.68,32.0,4.8,10.04,9.56,0.0,55.0,53.2,41.13,31.87,31.15
736167,2016-07-22,26.0,18571.300781,26.0,22.2,20.33,16.6,15.22,50.0,50.4,42.4,34.98,43.57,32.0,4.8,10.73,9.74,0.0,55.0,53.2,41.27,32.12,31.14
736168,2016-07-23,26.0,18571.300781,26.0,22.37,20.39,16.72,15.24,50.0,50.4,42.6,35.08,43.46,32.0,4.8,11.42,9.92,0.0,55.0,53.2,41.4,32.36,31.13
736169,2016-07-24,26.0,18571.300781,26.0,22.57,20.44,16.84,15.26,50.0,50.4,42.8,35.18,43.35,32.0,4.8,12.11,10.11,0.0,55.0,53.2,41.53,32.61,31.13
736170,2016-07-25,26.0,18555.689453,26.0,22.77,20.5,16.96,15.28,50.0,50.4,43.0,35.28,43.24,32.0,4.8,12.8,10.29,0.0,55.0,53.2,41.67,32.85,31.12
736171,2016-07-26,26.0,18522.470703,26.0,22.97,20.54,17.08,15.31,50.0,50.4,43.2,35.38,43.13,32.0,4.8,13.49,10.47,0.0,55.0,53.2,41.8,33.09,31.11
736172,2016-07-27,26.0,18542.390625,26.0,23.33,20.6,17.18,15.33,50.0,50.4,43.4,35.48,43.02,32.0,4.8,14.18,10.66,0.0,55.0,53.2,41.93,33.34,31.1
736173,2016-07-28,25.0,18483.259766,25.8,23.63,20.67,17.28,15.35,50.0,50.4,43.6,35.58,42.91,32.0,4.8,14.87,10.84,0.0,55.0,53.2,42.07,33.58,31.09
736174,2016-07-29,25.0,18466.550781,25.6,23.87,20.73,17.38,15.36,50.0,50.4,43.8,35.68,42.8,32.0,4.8,15.56,11.02,0.0,55.0,53.2,42.2,33.83,31.08
736175,2016-07-30,25.0,18466.550781,25.4,24.03,20.8,17.48,15.38,50.0,50.4,44.0,35.87,42.69,32.0,4.8,16.24,11.21,0.0,55.0,53.2,42.33,34.07,31.08
736176,2016-07-31,25.0,18466.550781,25.2,24.17,20.86,17.58,15.39,50.0,50.4,44.1,36.07,42.58,32.0,4.8,16.93,11.39,0.0,55.0,53.2,42.57,34.32,31.07
736177,2016-08-01,25.0,18467.029297,25.0,24.3,20.91,17.68,15.41,42.0,49.4,44.11,36.22,42.45,32.0,4.8,17.62,11.57,0.0,50.0,52.6,42.74,34.53,31.05
736178,2016-08-02,24.0,18403.650391,24.8,24.4,20.97,17.77,15.43,42.0,49.4,44.12,36.37,42.38,32.0,4.8,18.31,11.76,0.0,50.0,52.6,42.92,34.75,31.04
736179,2016-08-03,24.0,18355.0,24.6,24.5,21.02,17.87,15.44,42.0,49.4,44.13,36.52,42.31,32.0,4.8,19.0,11.94,0.0,50.0,52.6,43.1,34.97,31.04
736180,2016-08-04,24.0,18397.869141,24.4,24.63,21.08,17.96,15.46,42.0,49.4,44.14,36.67,42.24,32.0,4.8,19.69,12.12,0.0,50.0,52.6,43.28,35.18,31.04
736181,2016-08-05,26.0,18543.529297,24.6,24.83,21.16,18.07,15.48,42.0,49.4,44.16,36.82,42.16,32.0,4.8,20.38,12.31,0.0,50.0,52.6,43.46,35.4,31.04
736182,2016-08-06,26.0,18543.529297,24.8,25.0,21.23,18.19,15.51,42.0,49.4,44.17,36.97,42.09,32.0,4.8,21.07,12.49,0.0,50.0,52.6,43.63,35.62,31.03
736183,2016-08-07,26.0,18543.529297,25.2,25.13,21.31,18.31,15.54,42.0,49.4,44.18,37.12,42.02,32.0,4.8,21.76,12.67,0.0,50.0,52.6,43.81,35.83,31.03
736184,2016-08-08,26.0,18569.310547,25.6,25.27,21.38,18.43,15.57,42.0,49.4,44.19,37.27,41.95,32.0,4.8,22.44,12.86,0.0,50.0,52.6,43.99,36.05,31.03
736185,2016-08-09,26.0,18585.320313,26.0,25.4,21.44,18.56,15.59,42.0,49.4,44.2,37.42,41.88,32.0,4.8,23.13,13.04,0.0,50.0,52.6,44.17,36.27,31.02
736186,2016-08-10,26.0,18561.75,26.0,25.5,21.52,18.69,15.61,42.0,49.4,44.21,37.57,41.81,32.0,4.8,23.82,13.22,0.0,50.0,52.6,44.34,36.48,31.02
736187,2016-08-11,27.0,18638.339844,26.2,25.6,21.61,18.82,15.64,42.0,49.4,44.22,37.72,41.74,32.0,4.8,24.51,13.41,0.0,50.0,52.6,44.52,36.7,31.02
736188,2016-08-12,26.0,18606.060547,26.2,25.67,21.69,18.95,15.67,42.0,49.4,44.23,37.87,41.67,32.0,4.8,25.2,13.59,0.0,50.0,52.6,44.7,36.92,31.02
736189,2016-08-13,26.0,18606.060547,26.2,25.67,21.77,19.08,15.7,42.0,49.4,44.24,38.02,41.59,32.0,4.8,25.89,13.77,0.0,50.0,52.6,44.88,37.13,31.01
736190,2016-08-14,26.0,18606.060547,26.2,25.67,21.84,19.19,15.73,42.0,49.4,44.26,38.17,41.52,32.0,4.8,26.58,13.96,0.0,50.0,52.6,45.06,37.35,31.01
736191,2016-08-15,27.0,18722.609375,26.4,25.7,21.94,19.31,15.76,42.0,49.4,44.27,38.32,41.45,32.0,4.8,26.49,14.17,0.0,50.0,52.6,45.23,37.57,31.01
736192,2016-08-16,26.0,18614.859375,26.2,25.7,22.03,19.41,15.78,42.0,49.4,44.28,38.47,41.38,20.0,2.1,26.27,14.32,0.0,50.0,52.6,45.41,37.78,31.01
736193,2016-08-17,26.0,18582.349609,26.2,25.7,22.13,19.51,15.81,42.0,49.4,44.29,38.62,41.31,20.0,2.1,26.04,14.47,0.0,50.0,52.6,45.59,38.0,31.0
736194,2016-08-18,26.0,18600.820313,26.2,25.7,22.23,19.62,15.83,42.0,49.4,44.3,38.77,41.24,20.0,2.1,25.82,14.62,0.0,50.0,52.6,45.77,38.22,31.0
736195,2016-08-19,26.0,18585.169922,26.2,25.7,22.33,19.72,15.86,42.0,49.4,44.31,38.92,41.17,20.0,2.1,25.6,14.77,0.0,50.0,52.6,45.94,38.43,31.0
736196,2016-08-20,26.0,18585.169922,26.0,25.7,22.43,19.82,15.9,42.0,49.4,44.32,39.07,41.1,20.0,2.1,25.38,14.92,0.0,50.0,52.6,46.12,38.65,30.99
736197,2016-08-21,26.0,18585.169922,26.0,25.7,22.53,19.91,15.94,42.0,49.4,44.33,39.22,41.02,20.0,2.1,25.16,15.07,0.0,50.0,52.6,46.3,38.87,30.99
736198,2016-08-22,26.0,18570.919922,26.0,25.7,22.61,20.01,15.98,42.0,49.4,44.34,39.37,40.95,20.0,2.1,24.93,15.22,0.0,50.0,52.6,46.48,39.08,30.99
736199,2016-08-23,27.0,18631.599609,26.2,25.73,22.69,20.11,16.03,42.0,49.4,44.36,39.52,40.88,20.0,2.1,24.71,15.37,0.0,50.0,52.6,46.66,39.3,30.99
736200,2016-08-24,26.0,18539.150391,26.2,25.73,22.76,20.2,16.08,42.0,49.4,44.37,39.67,40.81,20.0,2.1,24.49,15.52,0.0,50.0,52.6,46.83,39.52,30.98
736201,2016-08-25,25.0,18497.679688,26.0,25.7,22.81,20.28,16.14,42.0,49.4,44.38,39.82,40.74,20.0,2.1,24.27,15.67,0.0,50.0,52.6,47.01,39.73,30.98
736202,2016-08-26,26.0,18572.089844,26.0,25.7,22.88,20.37,16.18,42.0,49.4,44.39,39.97,40.67,20.0,2.1,24.04,15.82,0.0,50.0,52.6,47.19,39.95,30.98
736203,2016-08-27,26.0,18572.089844,26.0,25.73,22.94,20.46,16.23,42.0,49.4,44.4,40.12,40.6,20.0,2.1,23.82,15.97,0.0,50.0,52.6,47.37,40.17,30.98
736204,2016-08-28,26.0,18572.089844,25.8,25.77,23.01,20.54,16.28,42.0,49.4,44.41,40.16,40.53,20.0,2.1,23.6,16.12,0.0,50.0,52.6,47.54,40.32,30.97
736205,2016-08-29,26.0,18523.089844,25.8,25.8,23.08,20.63,16.32,42.0,49.4,44.42,40.19,40.45,20.0,2.1,23.38,16.27,0.0,50.0,52.6,47.72,40.48,30.97
736206,2016-08-30,25.0,18514.289063,25.8,25.8,23.14,20.7,16.37,42.0,49.4,44.43,40.23,40.38,20.0,2.1,23.16,16.42,0.0,50.0,52.6,47.86,40.63,30.97
736207,2016-08-31,25.0,18439.679688,25.6,25.8,23.21,20.77,16.41,42.0,49.4,44.44,40.27,40.35,20.0,2.1,22.93,16.57,0.0,50.0,52.6,47.99,40.79,31.01
736208,2016-09-01,25.0,18430.050781,25.4,25.83,23.28,20.83,16.47,34.0,48.3,44.37,40.27,40.28,20.0,2.1,22.71,16.72,0.0,21.0,49.4,47.8,40.78,30.96
736209,2016-09-02,26.0,18544.759766,25.4,25.9,23.36,20.91,16.52,34.0,48.3,44.29,40.26,40.22,20.0,2.1,22.49,16.87,0.0,21.0,49.4,47.61,40.78,30.92
736210,2016-09-03,26.0,18544.759766,25.4,25.97,23.43,20.98,16.57,34.0,48.3,44.21,40.26,40.16,20.0,2.1,22.27,17.02,0.0,21.0,49.4,47.42,40.77,30.88
736211,2016-09-04,26.0,18544.759766,25.6,25.97,23.5,21.05,16.62,34.0,48.3,44.13,40.25,40.1,20.0,2.1,22.04,17.17,0.0,21.0,49.4,47.23,40.77,30.84
736212,2016-09-05,26.0,18544.759766,25.8,25.97,23.56,21.13,16.68,34.0,48.3,44.06,40.24,40.04,20.0,2.1,21.82,17.32,0.0,21.0,49.4,47.04,40.76,30.8
736213,2016-09-06,26.0,18551.539063,26.0,25.97,23.61,21.2,16.73,34.0,48.3,43.98,40.24,39.98,20.0,2.1,21.6,17.47,0.0,21.0,49.4,46.86,40.76,30.76
736214,2016-09-07,26.0,18536.890625,26.0,25.97,23.67,21.27,16.78,34.0,48.3,43.9,40.23,39.92,20.0,2.1,21.38,17.62,0.0,21.0,49.4,46.67,40.75,30.72
736215,2016-09-08,25.0,18506.240234,25.8,25.93,23.72,21.33,16.83,34.0,48.3,43.82,40.23,39.86,20.0,2.1,21.16,17.77,0.0,21.0,49.4,46.48,40.74,30.68
736216,2016-09-09,24.0,18404.169922,25.4,25.87,23.77,21.38,16.87,34.0,48.3,43.74,40.22,39.8,20.0,2.1,20.93,17.92,0.0,21.0,49.4,46.29,40.74,30.64
736217,2016-09-10,24.0,18404.169922,25.0,25.77,23.81,21.44,16.92,34.0,48.3,43.67,40.22,39.74,20.0,2.1,20.71,18.07,0.0,21.0,49.4,46.1,40.73,30.59
736218,2016-09-11,24.0,18404.169922,24.6,25.7,23.86,21.49,16.97,34.0,48.3,43.59,40.21,39.68,20.0,2.1,20.49,18.22,0.0,21.0,49.4,45.91,40.73,30.55
736219,2016-09-12,24.0,18358.689453,24.2,25.63,23.91,21.54,17.01,34.0,48.3,43.51,40.21,39.62,20.0,2.1,20.27,18.14,0.0,21.0,49.4,45.72,40.72,30.51
736220,2016-09-13,23.0,18262.990234,23.8,25.53,23.96,21.58,17.06,34.0,48.3,43.43,40.2,39.56,20.0,2.1,20.04,18.07,0.0,21.0,49.4,45.53,40.72,30.47
736221,2016-09-14,22.0,18163.480469,23.4,25.37,23.99,21.6,17.09,34.0,48.3,43.36,40.19,39.5,20.0,2.1,19.82,17.99,0.0,21.0,49.4,45.34,40.71,30.43
736222,2016-09-15,23.0,18250.109375,23.2,25.27,24.03,21.63,17.13,34.0,48.3,43.28,40.19,39.44,20.0,2.1,19.94,17.91,0.0,21.0,49.4,45.16,40.71,30.39
736223,2016-09-16,23.0,18217.210938,23.0,25.17,24.08,21.66,17.16,34.0,48.3,43.2,40.18,39.38,20.0,2.1,20.07,17.83,0.0,21.0,49.4,44.97,40.7,30.35
736224,2016-09-17,23.0,18217.210938,22.8,25.07,24.12,21.68,17.2,34.0,48.3,43.12,40.18,39.32,20.0,2.1,20.19,17.76,0.0,21.0,49.4,44.78,40.69,30.31
736225,2016-09-18,23.0,18217.210938,22.8,24.97,24.16,21.71,17.24,34.0,48.3,43.04,40.17,39.26,20.0,2.1,20.31,17.68,0.0,21.0,49.4,44.59,40.69,30.27
736226,2016-09-19,23.0,18254.880859,23.0,24.87,24.19,21.74,17.28,34.0,48.3,42.97,40.17,39.2,20.0,2.1,20.43,17.6,0.0,21.0,49.4,44.4,40.68,30.22
736227,2016-09-20,23.0,18227.210938,23.0,24.77,24.22,21.78,17.32,34.0,48.3,42.89,40.16,39.14,-16.0,-5.8,20.16,17.32,0.0,21.0,49.4,44.21,40.68,30.18
736228,2016-09-21,24.0,18307.429688,23.2,24.7,24.26,21.82,17.36,34.0,48.3,42.81,40.16,39.08,-16.0,-5.8,19.88,17.04,0.0,21.0,49.4,44.02,40.67,30.14
736229,2016-09-22,25.0,18449.880859,23.6,24.63,24.31,21.86,17.42,34.0,48.3,42.73,40.15,39.02,-16.0,-5.8,19.6,16.77,0.0,21.0,49.4,43.83,40.67,30.1
736230,2016-09-23,24.0,18383.759766,23.8,24.57,24.36,21.9,17.47,34.0,48.3,42.66,40.14,38.96,-16.0,-5.8,19.32,16.49,0.0,21.0,49.4,43.64,40.66,30.06
736231,2016-09-24,24.0,18383.759766,24.0,24.53,24.4,21.94,17.52,34.0,48.3,42.58,40.14,38.9,-16.0,-5.8,19.04,16.21,0.0,21.0,49.4,43.46,40.66,30.02
736232,2016-09-25,24.0,18383.759766,24.2,24.47,24.5,21.97,17.56,34.0,48.3,42.5,40.13,38.84,-16.0,-5.8,18.77,15.93,0.0,21.0,49.4,43.27,40.65,29.98
736233,2016-09-26,23.0,18217.759766,24.0,24.37,24.58,21.99,17.61,34.0,48.3,42.42,40.13,38.78,-16.0,-5.8,18.49,15.66,0.0,21.0,49.4,43.08,40.64,29.94
736234,2016-09-27,23.0,18238.099609,23.6,24.27,24.63,22.02,17.65,34.0,48.3,42.34,40.12,38.72,-16.0,-5.8,18.21,15.38,0.0,21.0,49.4,42.89,40.64,29.9
736235,2016-09-28,24.0,18349.859375,23.6,24.2,24.68,22.04,17.71,34.0,48.3,42.27,40.13,38.66,-16.0,-5.8,17.93,15.1,0.0,21.0,49.4,42.7,40.52,29.85
736236,2016-09-29,24.0,18366.230469,23.6,24.17,24.71,22.07,17.76,34.0,48.3,42.09,40.14,38.6,-16.0,-5.8,17.66,14.82,0.0,21.0,49.4,42.32,40.39,29.81
736237,2016-09-30,24.0,18369.619141,23.6,24.13,24.74,22.1,17.81,34.0,48.3,41.91,40.16,38.55,-16.0,-5.8,17.38,14.54,0.0,21.0,49.4,41.94,40.27,29.79
736238,2016-10-01,24.0,18369.619141,23.8,24.1,24.78,22.13,17.85,34.0,48.3,41.73,40.17,38.5,-16.0,-5.8,17.1,14.27,0.0,21.0,49.4,41.57,40.15,29.77
736239,2016-10-02,24.0,18369.619141,24.0,24.03,24.81,22.16,17.9,34.0,48.3,41.56,40.18,38.46,-16.0,-5.8,16.82,13.99,0.0,21.0,49.4,41.19,40.03,29.75
736240,2016-10-03,23.0,18279.800781,23.8,23.93,24.84,22.19,17.94,45.0,49.7,41.5,40.25,38.44,-16.0,-5.8,16.54,13.71,0.0,40.0,51.5,41.02,40.01,29.78
736241,2016-10-04,24.0,18313.769531,23.8,23.87,24.89,22.22,17.98,45.0,49.7,41.44,40.32,38.42,-16.0,-5.8,16.27,13.43,0.0,40.0,51.5,40.86,39.99,29.81
736242,2016-10-05,24.0,18315.820313,23.8,23.8,24.92,22.26,18.02,45.0,49.7,41.39,40.39,38.41,-16.0,-5.8,15.99,13.16,0.0,40.0,51.5,40.69,39.98,29.84
736243,2016-10-06,23.0,18288.119141,23.6,23.7,24.93,22.28,18.05,45.0,49.7,41.33,40.47,38.39,-16.0,-5.8,15.71,12.88,0.0,40.0,51.5,40.52,39.96,29.87
736244,2016-10-07,24.0,18319.730469,23.6,23.63,24.96,22.32,18.08,45.0,49.7,41.28,40.54,38.38,-16.0,-5.8,15.43,12.6,0.0,40.0,51.5,40.36,39.94,29.9
736245,2016-10-08,24.0,18319.730469,23.8,23.6,24.98,22.34,18.11,45.0,49.7,41.22,40.61,38.36,-16.0,-5.8,15.16,12.32,0.0,40.0,51.5,40.19,39.93,29.93
