Rata_Die,Date,Original,Quantized,Avg030,Avg060,Avg090,Avg180,Avg365
737624,2020-07-18,52.6,50.0,16.4,-11.6,-15.54,4.49,10.99
737625,2020-07-19,52.6,50.0,19.2,-9.97,-15.2,4.76,11.01
737626,2020-07-20,52.6,50.0,22.0,-8.33,-14.86,5.02,11.03
737627,2020-07-21,52.6,50.0,24.8,-6.7,-14.51,5.29,11.05
737628,2020-07-22,52.6,50.0,27.6,-5.07,-14.17,5.56,11.07
737629,2020-07-23,52.6,50.0,30.4,-3.43,-13.82,5.82,11.1
737630,2020-07-24,52.6,50.0,33.2,-1.8,-13.48,6.09,11.12
737631,2020-07-25,52.6,50.0,36.0,-0.17,-13.13,6.36,11.14
737632,2020-07-26,52.6,50.0,38.8,1.47,-12.79,6.62,11.16
737633,2020-07-27,52.6,50.0,41.6,3.1,-12.44,6.89,11.18
737634,2020-07-28,52.6,50.0,44.4,4.73,-12.1,7.16,11.21
737635,2020-07-29,52.6,50.0,47.2,6.37,-11.76,7.42,11.23
737636,2020-07-30,52.6,50.0,50.0,8.0,-10.67,7.69,11.25
737637,2020-07-31,52.6,50.0,50.0,9.4,-9.58,7.96,11.28
737638,2020-08-01,52.6,50.0,50.0,10.8,-8.49,8.04,11.32
737639,2020-08-02,52.6,50.0,50.0,12.2,-7.4,8.12,11.36
737640,2020-08-03,54.2,64.0,50.47,13.83,-6.16,8.28,11.43
737641,2020-08-04,54.2,64.0,50.93,15.47,-4.91,8.44,11.5
737642,2020-08-05,54.2,64.0,51.4,17.1,-3.67,8.61,11.58
737643,2020-08-06,54.2,64.0,51.87,18.73,-2.42,8.77,11.65
737644,2020-08-07,54.2,64.0,52.33,20.37,-1.18,8.93,11.73
737645,2020-08-08,54.2,64.0,52.8,22.0,0.07,9.09,11.8
737646,2020-08-09,54.2,64.0,53.27,23.63,1.31,9.25,11.87
737647,2020-08-10,54.2,64.0,53.73,25.27,2.56,9.41,11.95
737648,2020-08-11,54.2,64.0,54.2,26.9,3.8,9.57,12.02
737649,2020-08-12,54.2,64.0,54.67,28.53,5.04,9.73,12.1
737650,2020-08-13,54.2,64.0,55.13,30.17,6.29,9.89,12.17
737651,2020-08-14,54.2,64.0,55.6,31.8,7.53,10.06,12.24
737652,2020-08-15,54.2,64.0,56.07,33.43,8.78,10.22,12.32
737653,2020-08-16,54.2,64.0,56.53,35.07,10.02,10.38,12.39
737654,2020-08-17,54.2,64.0,57.0,36.7,11.27,10.54,12.47
737655,2020-08-18,54.2,64.0,57.47,38.33,12.51,10.7,12.54
737656,2020-08-19,54.2,64.0,57.93,39.97,13.76,10.86,12.61
737657,2020-08-20,54.2,64.0,58.4,41.6,15.0,11.02,12.69
737658,2020-08-21,54.2,64.0,58.87,43.23,16.24,11.18,12.76
737659,2020-08-22,54.2,64.0,59.33,44.87,17.49,11.34,12.84
737660,2020-08-23,54.2,64.0,59.8,46.5,18.73,11.51,12.91
737661,2020-08-24,54.2,64.0,60.27,48.13,19.98,11.67,12.98
737662,2020-08-25,54.2,64.0,60.73,49.77,21.22,11.83,13.06
737663,2020-08-26,54.2,64.0,61.2,51.4,22.47,11.99,13.13
737664,2020-08-27,54.2,64.0,61.67,53.03,23.71,12.15,13.21
737665,2020-08-28,54.2,64.0,62.13,54.67,24.96,12.31,13.28
737666,2020-08-29,54.2,64.0,62.6,56.3,26.2,12.51,13.35
737667,2020-08-30,54.2,64.0,63.07,56.53,27.29,12.71,13.43
737668,2020-08-31,54.2,64.0,63.53,56.77,28.38,12.91,13.5
737669,2020-09-01,56.0,80.0,64.53,57.27,29.64,13.2,13.62
737670,2020-09-02,56.0,80.0,65.07,57.77,30.91,13.49,13.79
737671,2020-09-03,56.0,80.0,65.6,58.27,32.18,13.78,13.95
737672,2020-09-04,56.0,80.0,66.13,58.77,33.44,14.07,14.12
737673,2020-09-05,56.0,80.0,66.67,59.27,34.71,14.36,14.29
737674,2020-09-06,56.0,80.0,67.2,59.77,35.98,14.64,14.45
737675,2020-09-07,56.0,80.0,67.73,60.27,37.24,14.93,14.62
737676,2020-09-08,56.0,80.0,68.27,60.77,38.51,15.22,14.79
737677,2020-09-09,56.0,80.0,68.8,61.27,39.78,15.51,14.96
737678,2020-09-10,56.0,80.0,69.33,61.77,41.04,15.8,15.12
737679,2020-09-11,56.0,80.0,69.87,62.27,42.31,16.09,15.29
737680,2020-09-12,56.0,80.0,70.4,62.77,43.58,16.38,15.46
737681,2020-09-13,56.0,80.0,70.93,63.27,44.84,16.67,15.62
737682,2020-09-14,56.0,80.0,71.47,63.77,46.11,16.96,15.79
737683,2020-09-15,56.0,80.0,72.0,64.27,47.38,17.24,15.96
737684,2020-09-16,56.0,80.0,72.53,64.77,48.64,17.53,16.13
737685,2020-09-17,56.0,80.0,73.07,65.27,49.91,17.82,16.29
737686,2020-09-18,56.0,80.0,73.6,65.77,51.18,18.11,16.46
737687,2020-09-19,56.0,80.0,74.13,66.27,52.44,18.4,16.63
737688,2020-09-20,56.0,80.0,74.67,66.77,53.71,18.69,16.79
737689,2020-09-21,56.0,80.0,75.2,67.27,54.98,18.98,16.96
737690,2020-09-22,56.0,80.0,75.73,67.77,56.24,19.27,17.13
737691,2020-09-23,56.0,80.0,76.27,68.27,57.51,19.56,17.3
737692,2020-09-24,56.0,80.0,76.8,68.77,58.78,19.84,17.46
737693,2020-09-25,56.0,80.0,77.33,69.27,60.04,20.13,17.63
737694,2020-09-26,56.0,80.0,77.87,69.77,61.31,20.42,17.8
737695,2020-09-27,56.0,80.0,78.4,70.27,62.58,20.71,17.96
737696,2020-09-28,56.0,80.0,78.93,70.77,63.84,21.05,18.13
737697,2020-09-29,56.0,80.0,79.47,71.27,64.18,21.39,18.3
737698,2020-09-30,56.0,80.0,80.0,71.77,64.51,21.73,18.5
737699,2020-10-01,55.4,74.0,79.8,72.17,64.78,22.03,18.68
737700,2020-10-02,55.4,74.0,79.6,72.33,65.04,22.34,18.87
737701,2020-10-03,55.4,74.0,79.4,72.5,65.31,22.64,19.05
737702,2020-10-04,55.4,74.0,79.2,72.67,65.58,22.95,19.23
737703,2020-10-05,55.4,74.0,79.0,72.83,65.84,23.26,19.42
737704,2020-10-06,55.4,74.0,78.8,73.0,66.11,23.56,19.6
737705,2020-10-07,55.4,74.0,78.6,73.17,66.38,23.87,19.78
737706,2020-10-08,55.4,74.0,78.4,73.33,66.64,24.17,19.97
737707,2020-10-09,55.4,74.0,78.2,73.5,66.91,24.48,20.15
737708,2020-10-10,55.4,74.0,78.0,73.67,67.18,24.78,20.33
737709,2020-10-11,55.4,74.0,77.8,73.83,67.44,25.09,20.52
737710,2020-10-12,55.4,74.0,77.6,74.0,67.71,25.39,20.7
737711,2020-10-13,55.4,74.0,77.4,74.17,67.98,25.7,20.88
737712,2020-10-14,55.4,74.0,77.2,74.33,68.24,26.01,21.07
737713,2020-10-15,55.4,74.0,77.0,74.5,68.51,26.31,21.25
737714,2020-10-16,55.4,74.0,76.8,74.67,68.78,26.62,21.44
737715,2020-10-17,55.4,74.0,76.6,74.83,69.04,26.92,21.62
737716,2020-10-18,55.4,74.0,76.4,75.0,69.31,27.23,21.8
737717,2020-10-19,55.4,74.0,76.2,75.17,69.58,27.53,21.99
737718,2020-10-20,55.4,74.0,76.0,75.33,69.84,27.84,22.17
737719,2020-10-21,55.4,74.0,75.8,75.5,70.11,28.14,22.35
737720,2020-10-22,55.4,74.0,75.6,75.67,70.38,28.45,22.54
737721,2020-10-23,55.4,74.0,75.4,75.83,70.64,28.76,22.72
737722,2020-10-24,55.4,74.0,75.2,76.0,70.91,29.06,22.9
737723,2020-10-25,55.4,74.0,75.0,76.17,71.18,29.37,23.09
737724,2020-10-26,55.4,74.0,74.8,76.33,71.44,29.67,23.27
737725,2020-10-27,55.4,74.0,74.6,76.5,71.71,29.98,23.45
737726,2020-10-28,55.4,74.0,74.4,76.67,71.98,30.66,23.64
737727,2020-10-29,55.4,74.0,74.2,76.83,72.24,31.33,23.82
737728,2020-10-30,55.4,74.0,74.0,77.0,72.51,32.01,24.01
737729,2020-10-31,55.4,74.0,74.0,76.9,72.78,32.69,24.18
737730,2020-11-01,55.4,74.0,74.0,76.8,72.89,33.37,24.35
737731,2020-11-02,59.3,109.0,75.17,77.28,73.39,34.24,24.61
737732,2020-11-03,59.3,109.0,76.33,77.77,73.89,35.11,24.88
737733,2020-11-04,59.3,109.0,77.5,78.25,74.39,35.98,25.14
737734,2020-11-05,59.3,109.0,78.67,78.73,74.89,36.86,25.41
737735,2020-11-06,59.3,109.0,79.83,79.22,75.39,37.73,25.67
737736,2020-11-07,59.3,109.0,81.0,79.7,75.89,38.6,25.94
737737,2020-11-08,59.3,109.0,82.17,80.18,76.39,39.47,26.21
737738,2020-11-09,59.3,109.0,83.33,80.67,76.89,40.34,26.47
737739,2020-11-10,59.3,109.0,84.5,81.15,77.39,41.22,26.74
737740,2020-11-11,59.3,109.0,85.67,81.63,77.89,42.09,27.0
737741,2020-11-12,59.3,109.0,86.83,82.12,78.39,42.96,27.27
737742,2020-11-13,59.3,109.0,88.0,82.6,78.89,43.83,27.53
737743,2020-11-14,59.3,109.0,89.17,83.08,79.39,44.71,27.8
737744,2020-11-15,59.3,109.0,90.33,83.57,79.89,45.58,28.07
737745,2020-11-16,59.3,109.0,91.5,84.05,80.39,46.45,28.33
737746,2020-11-17,59.3,109.0,92.67,84.53,80.89,47.32,28.6
737747,2020-11-18,59.3,109.0,93.83,85.02,81.39,48.19,28.86
737748,2020-11-19,59.3,109.0,95.0,85.5,81.89,49.07,29.13
737749,2020-11-20,59.3,109.0,96.17,85.98,82.39,49.94,29.39
737750,2020-11-21,59.3,109.0,97.33,86.47,82.89,50.81,29.66
737751,2020-11-22,59.3,109.0,98.5,86.95,83.39,51.68,29.93
737752,2020-11-23,59.3,109.0,99.67,87.43,83.89,52.56,30.19
737753,2020-11-24,59.3,109.0,100.83,87.92,84.39,53.43,30.46
737754,2020-11-25,59.3,109.0,102.0,88.4,84.89,54.3,30.72
737755,2020-11-26,59.3,109.0,103.17,88.88,85.39,55.17,30.99
737756,2020-11-27,59.3,109.0,104.33,89.37,85.89,56.04,31.25
737757,2020-11-28,59.3,109.0,105.5,89.85,86.39,56.84,31.52
737758,2020-11-29,59.3,109.0,106.67,90.33,86.89,57.63,31.79
737759,2020-11-30,59.3,109.0,107.83,90.92,87.21,58.43,32.05
737760,2020-12-01,57.5,93.0,108.47,91.23,87.36,59.13,32.28
737761,2020-12-02,57.5,93.0,107.93,91.55,87.5,59.84,32.51
737762,2020-12-03,57.5,93.0,107.4,91.87,87.64,60.54,32.73
737763,2020-12-04,57.5,93.0,106.87,92.18,87.79,61.25,32.96
737764,2020-12-05,57.5,93.0,106.33,92.5,87.93,61.96,33.19
737765,2020-12-06,57.5,93.0,105.8,92.82,88.08,62.66,33.42
737766,2020-12-07,57.5,93.0,105.27,93.13,88.22,63.37,33.64
737767,2020-12-08,57.5,93.0,104.73,93.45,88.37,64.07,33.87
737768,2020-12-09,57.5,93.0,104.2,93.77,88.51,64.78,34.1
737769,2020-12-10,57.5,93.0,103.67,94.08,88.66,65.48,34.33
737770,2020-12-11,57.5,93.0,103.13,94.4,88.8,66.19,34.55
737771,2020-12-12,57.5,93.0,102.6,94.72,88.94,66.89,34.78
737772,2020-12-13,57.5,93.0,102.07,95.03,89.09,67.6,35.01
737773,2020-12-14,57.5,93.0,101.53,95.35,89.23,68.31,35.24
737774,2020-12-15,57.5,93.0,101.0,95.67,89.38,69.01,35.46
