Day,Date,Value,Original,Avg005,Avg030,Avg090,Avg180,Avg365
734319,2011-07-01,-28.0,12596.129883,-30.8,-31.97,-29.57,-31.13,-37.35
734320,2011-07-02,-28.0,12596.129883,-29.8,-31.87,-29.54,-31.08,-37.28
734321,2011-07-03,-28.0,12596.129883,-29.0,-31.77,-29.52,-31.04,-37.21
734322,2011-07-04,-28.0,12596.129883,-28.4,-31.67,-29.5,-30.99,-37.14
734323,2011-07-05,-28.0,12601.799805,-28.0,-31.57,-29.49,-30.95,-37.07
734324,2011-07-06,-28.0,12643.240234,-28.0,-31.43,-29.48,-30.91,-37.01
734325,2011-07-07,-27.0,12753.889648,-27.8,-31.27,-29.46,-30.86,-36.94
734326,2011-07-08,-27.0,12717.900391,-27.6,-31.07,-29.43,-30.81,-36.88
734327,2011-07-09,-27.0,12717.900391,-27.4,-30.9,-29.41,-30.76,-36.82
734328,2011-07-10,-27.0,12717.900391,-27.2,-30.73,-29.39,-30.71,-36.76
734329,2011-07-11,-28.0,12655.839844,-27.2,-30.6,-29.37,-30.67,-36.7
734330,2011-07-12,-28.0,12570.580078,-27.4,-30.47,-29.34,-30.62,-36.64
734331,2011-07-13,-28.0,12611.040039,-27.6,-30.3,-29.31,-30.58,-36.59
734332,2011-07-14,-28.0,12581.980469,-27.8,-30.17,-29.29,-30.54,-36.54
734333,2011-07-15,-29.0,12504.820313,-28.2,-30.03,-29.28,-30.51,-36.49
734334,2011-07-16,-29.0,12504.820313,-28.4,-29.9,-29.27,-30.48,-36.44
734335,2011-07-17,-29.0,12504.820313,-28.6,-29.77,-29.26,-30.44,-36.38
734336,2011-07-18,-29.0,12475.259766,-28.8,-29.63,-29.23,-30.41,-36.33
734337,2011-07-19,-28.0,12607.55957,-28.8,-29.47,-29.22,-30.37,-36.27
734338,2011-07-20,-28.0,12603.509766,-28.6,-29.33,-29.21,-30.34,-36.22
734339,2011-07-21,-27.0,12751.429688,-28.2,-29.2,-29.19,-30.3,-36.16
734340,2011-07-22,-27.0,12740.870117,-27.8,-29.03,-29.17,-30.26,-36.1
734341,2011-07-23,-27.0,12740.870117,-27.4,-28.87,-29.14,-30.22,-36.04
734342,2011-07-24,-27.0,12740.870117,-27.2,-28.67,-29.12,-30.18,-35.99
734343,2011-07-25,-27.0,12679.950195,-27.0,-28.47,-29.11,-30.15,-35.93
734344,2011-07-26,-28.0,12593.400391,-27.2,-28.3,-29.12,-30.12,-35.88
734345,2011-07-27,-29.0,12498.650391,-27.6,-28.17,-29.14,-30.1,-35.84
734346,2011-07-28,-30.0,12384.900391,-28.2,-28.1,-29.19,-30.08,-35.79
734347,2011-07-29,-31.0,12243.070313,-29.0,-28.1,-29.24,-30.07,-35.75
734348,2011-07-30,-31.0,12243.070313,-29.8,-28.13,-29.3,-30.06,-35.71
734349,2011-07-31,-31.0,12243.070313,-30.4,-28.23,-29.36,-30.04,-35.67
734350,2011-08-01,-31.0,12282.419922,-30.8,-28.33,-29.41,-30.03,-35.62
734351,2011-08-02,-32.0,12130.299805,-31.2,-28.47,-29.48,-30.03,-35.59
734352,2011-08-03,-34.0,11904.910156,-31.8,-28.67,-29.56,-30.03,-35.56
734353,2011-08-04,-34.0,11893.94043,-32.4,-28.87,-29.63,-30.04,-35.53
734354,2011-08-05,-37.0,11555.410156,-33.6,-29.17,-29.74,-30.06,-35.5
734355,2011-08-06,-37.0,11555.410156,-34.8,-29.5,-29.86,-30.09,-35.48
734356,2011-08-07,-37.0,11555.410156,-35.8,-29.83,-29.97,-30.12,-35.46
734357,2011-08-08,-38.0,11434.089844,-36.6,-30.2,-30.09,-30.16,-35.44
734358,2011-08-09,-40.0,11244.009766,-37.8,-30.63,-30.23,-30.21,-35.43
734359,2011-08-10,-40.0,11228.0,-38.4,-31.03,-30.38,-30.26,-35.41
734360,2011-08-11,-40.0,11278.900391,-39.0,-31.43,-30.52,-30.31,-35.4
734361,2011-08-12,-39.0,11346.669922,-39.4,-31.8,-30.66,-30.36,-35.38
734362,2011-08-13,-39.0,11346.669922,-39.6,-32.17,-30.79,-30.4,-35.35
734363,2011-08-14,-39.0,11346.669922,-39.4,-32.5,-30.91,-30.44,-35.33
734364,2011-08-15,-38.0,11484.599609,-39.0,-32.8,-31.01,-30.48,-35.3
734365,2011-08-16,-38.0,11488.009766,-38.6,-33.1,-31.12,-30.53,-35.27
734366,2011-08-17,-38.0,11529.669922,-38.4,-33.4,-31.23,-30.57,-35.25
734367,2011-08-18,-39.0,11406.5,-38.4,-33.77,-31.36,-30.62,-35.22
734368,2011-08-19,-41.0,11086.400391,-38.8,-34.2,-31.5,-30.68,-35.21
734369,2011-08-20,-41.0,11086.400391,-39.4,-34.67,-31.64,-30.74,-35.19
734370,2011-08-21,-41.0,11086.400391,-40.0,-35.13,-31.78,-30.81,-35.16
734371,2011-08-22,-42.0,11020.549805,-40.8,-35.63,-31.91,-30.87,-35.15
734372,2011-08-23,-41.0,11176.839844,-41.2,-36.1,-32.03,-30.92,-35.13
734373,2011-08-24,-39.0,11331.570313,-40.8,-36.5,-32.14,-30.96,-35.1
734374,2011-08-25,-39.0,11406.389648,-40.4,-36.87,-32.26,-30.99,-35.07
734375,2011-08-26,-39.0,11326.429688,-40.0,-37.2,-32.37,-31.03,-35.04
734376,2011-08-27,-39.0,11326.429688,-39.4,-37.5,-32.48,-31.08,-35.01
734377,2011-08-28,-39.0,11326.429688,-39.0,-37.77,-32.59,-31.12,-34.98
734378,2011-08-29,-37.0,11541.780273,-38.6,-37.97,-32.69,-31.15,-34.94
734379,2011-08-30,-37.0,11630.070313,-38.2,-38.17,-32.79,-31.18,-34.91
734380,2011-08-31,-36.0,11712.599609,-37.6,-38.33,-32.84,-31.21,-34.87
734381,2011-09-01,-36.0,11716.839844,-37.0,-38.47,-32.9,-31.24,-34.83
734382,2011-09-02,-38.0,11492.139648,-36.8,-38.6,-32.98,-31.28,-34.81
734383,2011-09-03,-38.0,11492.139648,-37.0,-38.73,-33.06,-31.32,-34.78
734384,2011-09-04,-38.0,11492.139648,-37.2,-38.77,-33.12,-31.36,-34.76
734385,2011-09-05,-38.0,11492.139648,-37.6,-38.8,-33.19,-31.39,-34.73
734386,2011-09-06,-40.0,11237.459961,-38.4,-38.9,-33.27,-31.44,-34.71
734387,2011-09-07,-39.0,11414.860352,-38.6,-38.93,-33.34,-31.47,-34.69
734388,2011-09-08,-38.0,11477.299805,-38.6,-38.87,-33.41,-31.5,-34.67
734389,2011-09-09,-40.0,11294.830078,-39.0,-38.87,-33.5,-31.54,-34.65
734390,2011-09-10,-40.0,11294.830078,-39.4,-38.87,-33.59,-31.58,-34.63
734391,2011-09-11,-40.0,11294.830078,-39.4,-38.9,-33.67,-31.62,-34.61
734392,2011-09-12,-42.0,11062.030273,-40.0,-39.0,-33.78,-31.66,-34.59
734393,2011-09-13,-41.0,11140.849609,-40.6,-39.07,-33.87,-31.69,-34.58
734394,2011-09-14,-39.0,11386.780273,-40.4,-39.1,-33.93,-31.72,-34.56
734395,2011-09-15,-38.0,11433.400391,-40.0,-39.1,-33.99,-31.74,-34.54
734396,2011-09-16,-37.0,11532.469727,-39.4,-39.07,-34.03,-31.76,-34.52
734397,2011-09-17,-37.0,11532.469727,-38.4,-39.0,-34.08,-31.78,-34.49
734398,2011-09-18,-37.0,11532.469727,-37.6,-38.87,-34.13,-31.8,-34.47
734399,2011-09-19,-38.0,11506.820313,-37.4,-38.77,-34.21,-31.83,-34.45
734400,2011-09-20,-37.0,11550.219727,-37.2,-38.63,-34.27,-31.86,-34.43
734401,2011-09-21,-38.0,11447.860352,-37.4,-38.5,-34.33,-31.9,-34.42
734402,2011-09-22,-41.0,11122.120117,-38.2,-38.5,-34.42,-31.96,-34.41
734403,2011-09-23,-44.0,10808.490234,-39.6,-38.67,-34.54,-32.03,-34.41
734404,2011-09-24,-44.0,10808.490234,-40.8,-38.83,-34.67,-32.1,-34.41
734405,2011-09-25,-44.0,10808.490234,-42.2,-39.0,-34.79,-32.17,-34.41
734406,2011-09-26,-42.0,11057.490234,-43.0,-39.1,-34.9,-32.24,-34.41
734407,2011-09-27,-39.0,11369.299805,-42.6,-39.1,-34.99,-32.29,-34.4
734408,2011-09-28,-39.0,11317.080078,-41.6,-39.17,-35.09,-32.34,-34.39
734409,2011-09-29,-40.0,11271.139648,-40.8,-39.27,-35.22,-32.39,-34.38
734410,2011-09-30,-41.0,11152.389648,-40.2,-39.43,-35.37,-32.46,-34.38
734411,2011-10-01,-41.0,11152.389648,-40.0,-39.6,-35.51,-32.52,-34.37
734412,2011-10-02,-41.0,11152.389648,-40.4,-39.7,-35.66,-32.58,-34.36
734413,2011-10-03,-42.0,10979.19043,-41.0,-39.83,-35.81,-32.65,-34.36
734414,2011-10-04,-44.0,10825.44043,-41.8,-40.03,-35.99,-32.73,-34.36
734415,2011-10-05,-43.0,10950.889648,-42.2,-40.2,-36.17,-32.81,-34.37
734416,2011-10-06,-41.0,11132.599609,-42.2,-40.23,-36.32,-32.88,-34.36
734417,2011-10-07,-40.0,11232.049805,-42.0,-40.27,-36.47,-32.94,-34.36
734418,2011-10-08,-40.0,11232.049805,-41.6,-40.33,-36.61,-33.0,-34.35
734419,2011-10-09,-40.0,11232.049805,-40.8,-40.33,-36.74,-33.06,-34.35
734420,2011-10-10,-38.0,11433.330078,-39.8,-40.27,-36.86,-33.1,-34.34
734421,2011-10-11,-38.0,11447.860352,-39.2,-40.2,-36.97,-33.14,-34.33
734422,2011-10-12,-37.0,11625.299805,-38.6,-40.03,-37.07,-33.18,-34.31
734423,2011-10-13,-38.0,11518.089844,-38.2,-39.93,-37.17,-33.22,-34.3
734424,2011-10-14,-36.0,11646.830078,-37.4,-39.83,-37.24,-33.26,-34.29
734425,2011-10-15,-36.0,11646.830078,-37.0,-39.77,-37.32,-33.29,-34.28
734426,2011-10-16,-36.0,11646.830078,-36.6,-39.73,-37.4,-33.32,-34.26
734427,2011-10-17,-37.0,11643.349609,-36.6,-39.73,-37.5,-33.36,-34.25
734428,2011-10-18,-36.0,11652.740234,-36.2,-39.7,-37.59,-33.4,-34.24
734429,2011-10-19,-37.0,11633.700195,-36.4,-39.67,-37.7,-33.44,-34.23
734430,2011-10-20,-37.0,11581.25,-36.6,-39.67,-37.81,-33.49,-34.22
734431,2011-10-21,-35.0,11812.459961,-36.4,-39.57,-37.9,-33.52,-34.2
734432,2011-10-22,-35.0,11812.459961,-36.0,-39.37,-37.99,-33.56,-34.19
734433,2011-10-23,-35.0,11812.459961,-35.8,-39.07,-38.08,-33.59,-34.17
734434,2011-10-24,-34.0,11940.75,-35.2,-38.73,-38.14,-33.63,-34.15
734435,2011-10-25,-34.0,11912.860352,-34.6,-38.4,-38.2,-33.67,-34.13
734436,2011-10-26,-34.0,11891.209961,-34.4,-38.13,-38.24,-33.72,-34.12
734437,2011-10-27,-31.0,12284.30957,-33.6,-37.87,-38.24,-33.74,-34.09
734438,2011-10-28,-31.0,12251.919922,-32.8,-37.6,-38.24,-33.77,-34.06
734439,2011-10-29,-31.0,12251.919922,-32.2,-37.3,-38.24,-33.8,-34.03
734440,2011-10-30,-31.0,12251.919922,-31.6,-36.97,-38.24,-33.83,-34.01
734441,2011-10-31,-31.0,12229.290039,-31.0,-36.63,-38.23,-33.86,-33.98
734442,2011-11-01,-34.0,11951.759766,-31.6,-36.4,-38.23,-33.89,-33.96
734443,2011-11-02,-34.0,11876.830078,-32.2,-36.13,-38.23,-33.93,-33.95
734444,2011-11-03,-33.0,12065.929688,-32.6,-35.77,-38.19,-33.97,-33.93
734445,2011-11-04,-33.0,12043.490234,-33.0,-35.43,-38.14,-34.0,-33.91
734446,2011-11-05,-33.0,12043.490234,-33.4,-35.17,-38.1,-34.03,-33.9
734447,2011-11-06,-33.0,12043.490234,-33.2,-34.93,-38.04,-34.07,-33.88
734448,2011-11-07,-33.0,12074.44043,-33.0,-34.7,-37.97,-34.1,-33.87
734449,2011-11-08,-32.0,12187.509766,-32.8,-34.43,-37.88,-34.13,-33.85
734450,2011-11-09,-32.0,12166.400391,-32.6,-34.23,-37.79,-34.16,-33.84
734451,2011-11-10,-34.0,11961.139648,-32.8,-34.1,-37.73,-34.19,-33.82
734452,2011-11-11,-32.0,12179.719727,-32.6,-33.93,-37.66,-34.22,-33.81
734453,2011-11-12,-32.0,12179.719727,-32.4,-33.73,-37.58,-34.24,-33.78
734454,2011-11-13,-32.0,12179.719727,-32.4,-33.6,-37.51,-34.26,-33.76
734455,2011-11-14,-32.0,12170.55957,-32.4,-33.47,-37.44,-34.28,-33.74
734456,2011-11-15,-32.0,12165.110352,-32.0,-33.33,-37.38,-34.31,-33.72
734457,2011-11-16,-32.0,12109.030273,-32.0,-33.17,-37.3,-34.33,-33.7
734458,2011-11-17,-34.0,11948.429688,-32.4,-33.1,-37.22,-34.36,-33.67
734459,2011-11-18,-35.0,11854.80957,-33.0,-33.03,-37.16,-34.4,-33.66
734460,2011-11-19,-35.0,11854.80957,-33.6,-32.97,-37.09,-34.43,-33.65
734461,2011-11-20,-35.0,11854.80957,-34.2,-32.97,-37.01,-34.46,-33.63
734462,2011-11-21,-35.0,11795.700195,-34.8,-32.97,-36.94,-34.49,-33.62
734463,2011-11-22,-37.0,11571.75,-35.4,-33.03,-36.92,-34.53,-33.61
734464,2011-11-23,-38.0,11492.820313,-36.0,-33.17,-36.91,-34.58,-33.6
734465,2011-11-24,-38.0,11492.820313,-36.6,-33.3,-36.9,-34.63,-33.6
734466,2011-11-25,-39.0,11361.469727,-37.4,-33.47,-36.9,-34.69,-33.59
734467,2011-11-26,-39.0,11361.469727,-38.2,-33.73,-36.9,-34.74,-33.59
734468,2011-11-27,-39.0,11361.469727,-38.6,-34.0,-36.92,-34.81,-33.58
734469,2011-11-28,-37.0,11562.099609,-38.4,-34.2,-36.92,-34.86,-33.57
734470,2011-11-29,-37.0,11624.009766,-38.2,-34.4,-36.93,-34.89,-33.56
734471,2011-11-30,-33.0,12045.679688,-37.0,-34.47,-36.9,-34.9,-33.54
734472,2011-12-01,-33.0,12062.639648,-35.8,-34.43,-36.84,-34.91,-33.52
734473,2011-12-02,-32.0,12146.679688,-34.4,-34.37,-36.78,-34.92,-33.5
734474,2011-12-03,-32.0,12146.679688,-33.4,-34.33,-36.71,-34.92,-33.48
734475,2011-12-04,-32.0,12146.679688,-32.4,-34.3,-36.64,-34.92,-33.46
734476,2011-12-05,-32.0,12186.530273,-32.2,-34.27,-36.56,-34.91,-33.44
734477,2011-12-06,-31.0,12215.709961,-31.8,-34.2,-36.47,-34.91,-33.42
734478,2011-12-07,-31.0,12257.669922,-31.6,-34.13,-36.39,-34.9,-33.4
734479,2011-12-08,-32.0,12195.910156,-31.6,-34.13,-36.3,-34.9,-33.38
734480,2011-12-09,-32.0,12212.830078,-31.6,-34.13,-36.21,-34.9,-33.36
734481,2011-12-10,-32.0,12212.830078,-31.6,-34.07,-36.12,-34.89,-33.34
734482,2011-12-11,-32.0,12212.830078,-31.8,-34.07,-36.01,-34.89,-33.32
734483,2011-12-12,-32.0,12181.379883,-32.0,-34.07,-35.91,-34.89,-33.3
734484,2011-12-13,-32.0,12147.700195,-32.0,-34.07,-35.83,-34.88,-33.29
734485,2011-12-14,-34.0,11950.019531,-32.4,-34.13,-35.79,-34.89,-33.28
734486,2011-12-15,-34.0,11967.839844,-32.8,-34.2,-35.76,-34.89,-33.27
734487,2011-12-16,-34.0,11968.179688,-33.2,-34.27,-35.72,-34.9,-33.25
734488,2011-12-17,-34.0,11968.179688,-33.6,-34.27,-35.69,-34.91,-33.24
734489,2011-12-18,-34.0,11968.179688,-34.0,-34.23,-35.64,-34.93,-33.23
734490,2011-12-19,-34.0,11925.879883,-34.0,-34.2,-35.61,-34.94,-33.22
734491,2011-12-20,-32.0,12117.129883,-33.6,-34.1,-35.54,-34.94,-33.21
734492,2011-12-21,-32.0,12119.700195,-33.2,-34.0,-35.44,-34.93,-33.19
734493,2011-12-22,-32.0,12182.709961,-32.8,-33.83,-35.31,-34.93,-33.18
734494,2011-12-23,-31.0,12297.44043,-32.2,-33.6,-35.17,-34.92,-33.16
734495,2011-12-24,-31.0,12297.44043,-31.6,-33.37,-35.02,-34.91,-33.15
734496,2011-12-25,-31.0,12297.44043,-31.4,-33.1,-34.9,-34.9,-33.13
734497,2011-12-26,-31.0,12297.44043,-31.2,-32.83,-34.81,-34.9,-33.11
734498,2011-12-27,-30.0,12328.469727,-30.8,-32.53,-34.71,-34.9,-33.09
734499,2011-12-28,-31.0,12299.110352,-30.8,-32.33,-34.61,-34.92,-33.08
734500,2011-12-29,-31.0,12293.959961,-30.8,-32.13,-34.5,-34.93,-33.06
734501,2011-12-30,-31.0,12290.05957,-30.8,-32.07,-34.39,-34.95,-33.04
734502,2011-12-31,-31.0,12290.05957,-30.8,-32.0,-34.28,-34.97,-33.03
734503,2012-01-01,-31.0,12290.05957,-31.0,-31.97,-34.16,-34.98,-33.01
734504,2012-01-02,-31.0,12290.05957,-31.0,-31.93,-34.01,-35.0,-32.99
734505,2012-01-03,-29.0,12479.650391,-30.6,-31.83,-33.86,-35.01,-32.98
734506,2012-01-04,-30.0,12430.0,-30.4,-31.77,-33.73,-35.03,-32.96
734507,2012-01-05,-30.0,12435.980469,-30.2,-31.73,-33.62,-35.04,-32.94
734508,2012-01-06,-30.0,12415.240234,-30.0,-31.7,-33.51,-35.06,-32.93
734509,2012-01-07,-30.0,12415.240234,-29.8,-31.63,-33.4,-35.07,-32.91
734510,2012-01-08,-30.0,12415.240234,-30.0,-31.57,-33.31,-35.08,-32.89
734511,2012-01-09,-30.0,12409.080078,-30.0,-31.5,-33.22,-35.09,-32.88
734512,2012-01-10,-29.0,12514.69043,-29.8,-31.4,-33.13,-35.1,-32.86
734513,2012-01-11,-29.0,12462.580078,-29.6,-31.3,-33.03,-35.1,-32.84
734514,2012-01-12,-29.0,12483.700195,-29.4,-31.2,-32.96,-35.1,-32.82
734515,2012-01-13,-29.0,12470.120117,-29.2,-31.03,-32.88,-35.1,-32.8
734516,2012-01-14,-29.0,12470.120117,-29.0,-30.87,-32.8,-35.1,-32.79
734517,2012-01-15,-29.0,12470.120117,-29.0,-30.7,-32.71,-35.11,-32.77
734518,2012-01-16,-29.0,12470.120117,-29.0,-30.53,-32.63,-35.11,-32.75
734519,2012-01-17,-28.0,12573.650391,-28.8,-30.33,-32.53,-35.12,-32.73
734520,2012-01-18,-28.0,12582.280273,-28.6,-30.13,-32.43,-35.12,-32.72
734521,2012-01-19,-28.0,12625.799805,-28.4,-30.0,-32.36,-35.13,-32.7
734522,2012-01-20,-27.0,12720.480469,-28.0,-29.83,-32.27,-35.13,-32.67
734523,2012-01-21,-27.0,12720.480469,-27.6,-29.67,-32.18,-35.13,-32.65
734524,2012-01-22,-27.0,12720.480469,-27.4,-29.53,-32.1,-35.12,-32.64
734525,2012-01-23,-27.0,12764.490234,-27.2,-29.4,-32.02,-35.11,-32.62
734526,2012-01-24,-27.0,12708.519531,-27.0,-29.27,-31.94,-35.09,-32.6
734527,2012-01-25,-27.0,12778.259766,-27.0,-29.13,-31.9,-35.07,-32.58
734528,2012-01-26,-26.0,12841.950195,-26.8,-29.0,-31.84,-35.04,-32.56
734529,2012-01-27,-27.0,12733.950195,-26.8,-28.87,-31.8,-35.02,-32.54
734530,2012-01-28,-27.0,12733.950195,-26.8,-28.73,-31.76,-35.0,-32.53
734531,2012-01-29,-27.0,12733.950195,-26.8,-28.6,-31.71,-34.97,-32.51
734532,2012-01-30,-28.0,12659.320313,-27.0,-28.5,-31.64,-34.94,-32.5
734533,2012-01-31,-27.0,12720.099609,-27.2,-28.37,-31.57,-34.9,-32.48
734534,2012-02-01,-26.0,12784.620117,-27.0,-28.2,-31.49,-34.84,-32.46
734535,2012-02-02,-27.0,12741.889648,-27.0,-28.13,-31.42,-34.78,-32.44
734536,2012-02-03,-26.0,12869.950195,-26.8,-28.0,-31.34,-34.72,-32.42
734537,2012-02-04,-26.0,12869.950195,-26.4,-27.87,-31.27,-34.66,-32.4
734538,2012-02-05,-26.0,12869.950195,-26.2,-27.73,-31.19,-34.58,-32.38
734539,2012-02-06,-26.0,12860.790039,-26.2,-27.6,-31.12,-34.5,-32.36
734540,2012-02-07,-25.0,12903.709961,-25.8,-27.43,-31.04,-34.42,-32.35
734541,2012-02-08,-26.0,12893.639648,-25.8,-27.3,-30.96,-34.34,-32.33
734542,2012-02-09,-25.0,12924.709961,-25.6,-27.17,-30.88,-34.27,-32.32
734543,2012-02-10,-26.0,12889.629883,-25.6,-27.07,-30.81,-34.19,-32.3
734544,2012-02-11,-26.0,12889.629883,-25.6,-26.97,-30.74,-34.13,-32.29
734545,2012-02-12,-26.0,12889.629883,-25.8,-26.87,-30.68,-34.06,-32.27
734546,2012-02-13,-26.0,12887.929688,-25.8,-26.77,-30.61,-33.99,-32.26
734547,2012-02-14,-26.0,12878.879883,-26.0,-26.67,-30.54,-33.92,-32.25
734548,2012-02-15,-25.0,12899.469727,-25.8,-26.53,-30.44,-33.83,-32.23
734549,2012-02-16,-25.0,12914.0,-25.6,-26.43,-30.33,-33.74,-32.21
734550,2012-02-17,-25.0,12967.919922,-25.4,-26.33,-30.22,-33.66,-32.2
734551,2012-02-18,-25.0,12967.919922,-25.2,-26.23,-30.11,-33.56,-32.19
734552,2012-02-19,-25.0,12967.919922,-25.0,-26.17,-30.0,-33.47,-32.17
734553,2012-02-20,-25.0,12967.919922,-25.0,-26.1,-29.87,-33.39,-32.16
734554,2012-02-21,-25.0,13005.040039,-25.0,-26.03,-29.72,-33.32,-32.15
734555,2012-02-22,-25.0,12977.910156,-25.0,-25.97,-29.58,-33.24,-32.13
734556,2012-02-23,-25.0,12996.080078,-25.0,-25.9,-29.42,-33.16,-32.12
734557,2012-02-24,-24.0,13013.820313,-24.8,-25.8,-29.26,-33.08,-32.09
734558,2012-02-25,-24.0,13013.820313,-24.6,-25.73,-29.09,-33.01,-32.07
734559,2012-02-26,-24.0,13013.820313,-24.4,-25.63,-28.94,-32.93,-32.05
734560,2012-02-27,-24.0,13027.519531,-24.2,-25.53,-28.8,-32.87,-32.03
734561,2012-02-28,-24.0,13021.509766,-24.0,-25.43,-28.7,-32.8,-32.01
734562,2012-02-29,-24.0,13055.75,-24.0,-25.3,-28.6,-32.72,-31.99
734563,2012-03-01,-24.0,13032.669922,-24.0,-25.2,-28.51,-32.64,-31.97
734564,2012-03-02,-25.0,12997.509766,-24.2,-25.17,-28.43,-32.57,-31.95
734565,2012-03-03,-25.0,12997.509766,-24.4,-25.1,-28.36,-32.5,-31.93
734566,2012-03-04,-25.0,12997.509766,-24.6,-25.07,-28.28,-32.42,-31.92
734567,2012-03-05,-25.0,12977.339844,-24.8,-25.03,-28.21,-32.34,-31.9
734568,2012-03-06,-25.0,12958.730469,-25.0,-25.0,-28.14,-32.27,-31.88
734569,2012-03-07,-26.0,12857.730469,-25.2,-25.0,-28.08,-32.19,-31.87
734570,2012-03-08,-25.0,12937.19043,-25.2,-25.0,-28.0,-32.11,-31.85
734571,2012-03-09,-25.0,12968.790039,-25.2,-24.97,-27.92,-32.02,-31.84
734572,2012-03-10,-25.0,12968.790039,-25.2,-24.97,-27.84,-31.93,-31.81
734573,2012-03-11,-25.0,12968.790039,-25.2,-24.93,-27.77,-31.84,-31.79
734574,2012-03-12,-25.0,12976.360352,-25.0,-24.9,-27.69,-31.76,-31.77
734575,2012-03-13,-23.0,13180.400391,-24.6,-24.8,-27.57,-31.68,-31.74
734576,2012-03-14,-23.0,13221.269531,-24.2,-24.7,-27.44,-31.6,-31.72
734577,2012-03-15,-22.0,13253.509766,-23.6,-24.57,-27.31,-31.52,-31.68
734578,2012-03-16,-22.0,13289.080078,-23.0,-24.47,-27.18,-31.43,-31.64
734579,2012-03-17,-22.0,13289.080078,-22.4,-24.37,-27.04,-31.34,-31.61
734580,2012-03-18,-22.0,13289.080078,-22.2,-24.27,-26.91,-31.26,-31.58
734581,2012-03-19,-22.0,13269.709961,-22.0,-24.17,-26.8,-31.17,-31.55
734582,2012-03-20,-22.0,13238.450195,-22.0,-24.07,-26.69,-31.07,-31.52
734583,2012-03-21,-23.0,13190.019531,-22.2,-24.0,-26.59,-30.95,-31.49
734584,2012-03-22,-23.0,13124.469727,-22.4,-23.93,-26.5,-30.83,-31.46
734585,2012-03-23,-24.0,13099.910156,-22.8,-23.9,-26.42,-30.72,-31.44
734586,2012-03-24,-24.0,13099.910156,-23.2,-23.87,-26.34,-30.62,-31.42
734587,2012-03-25,-24.0,13099.910156,-23.6,-23.87,-26.27,-30.54,-31.4
734588,2012-03-26,-22.0,13243.860352,-23.4,-23.8,-26.18,-30.44,-31.38
734589,2012-03-27,-22.0,13264.980469,-23.2,-23.73,-26.08,-30.34,-31.35
734590,2012-03-28,-23.0,13212.639648,-23.0,-23.7,-25.99,-30.24,-31.33
734591,2012-03-29,-23.0,13151.570313,-22.8,-23.67,-25.9,-30.14,-31.31
734592,2012-03-30,-23.0,13224.490234,-22.6,-23.63,-25.81,-30.04,-31.29
734593,2012-03-31,-23.0,13224.490234,-22.8,-23.6,-25.72,-29.94,-31.27
734594,2012-04-01,-23.0,13224.490234,-23.0,-23.53,-25.63,-29.82,-31.25
734595,2012-04-02,-22.0,13297.110352,-22.8,-23.43,-25.56,-29.71,-31.23
734596,2012-04-03,-22.0,13265.360352,-22.6,-23.33,-25.47,-29.6,-31.21
734597,2012-04-04,-23.0,13198.19043,-22.6,-23.27,-25.39,-29.51,-31.19
734598,2012-04-05,-24.0,13088.110352,-22.8,-23.23,-25.32,-29.42,-31.18
734599,2012-04-06,-24.0,13088.110352,-23.0,-23.17,-25.26,-29.33,-31.16
734600,2012-04-07,-24.0,13088.110352,-23.4,-23.13,-25.19,-29.25,-31.15
734601,2012-04-08,-24.0,13088.110352,-23.8,-23.1,-25.12,-29.17,-31.14
734602,2012-04-09,-24.0,13057.719727,-24.0,-23.07,-25.07,-29.1,-31.12
734603,2012-04-10,-25.0,12929.589844,-24.2,-23.07,-25.02,-29.03,-31.11
734604,2012-04-11,-26.0,12844.820313,-24.6,-23.1,-24.99,-28.97,-31.1
734605,2012-04-12,-25.0,12986.959961,-24.8,-23.17,-24.94,-28.91,-31.09
734606,2012-04-13,-25.0,12986.349609,-25.0,-23.23,-24.9,-28.85,-31.07
734607,2012-04-14,-25.0,12986.349609,-25.2,-23.33,-24.86,-28.78,-31.06
734608,2012-04-15,-25.0,12986.349609,-25.2,-23.43,-24.81,-28.72,-31.04
734609,2012-04-16,-25.0,12986.769531,-25.0,-23.53,-24.78,-28.66,-31.03
734610,2012-04-17,-23.0,13131.360352,-24.6,-23.57,-24.72,-28.58,-31.01
734611,2012-04-18,-24.0,13114.55957,-24.4,-23.63,-24.68,-28.52,-30.99
734612,2012-04-19,-24.0,13080.200195,-24.2,-23.7,-24.64,-28.46,-30.98
734613,2012-04-20,-24.0,13082.540039,-24.0,-23.73,-24.61,-28.39,-30.96
734614,2012-04-21,-24.0,13082.540039,-23.8,-23.77,-24.58,-28.34,-30.95
734615,2012-04-22,-24.0,13082.540039,-24.0,-23.77,-24.54,-28.28,-30.94
734616,2012-04-23,-24.0,13028.200195,-24.0,-23.77,-24.51,-28.23,-30.92
734617,2012-04-24,-24.0,13050.299805,-24.0,-23.77,-24.48,-28.19,-30.91
734618,2012-04-25,-24.0,13105.700195,-24.0,-23.83,-24.46,-28.15,-30.9
734619,2012-04-26,-23.0,13227.820313,-23.8,-23.87,-24.41,-28.11,-30.89
734620,2012-04-27,-22.0,13266.679688,-23.4,-23.83,-24.36,-28.06,-30.87
734621,2012-04-28,-22.0,13266.679688,-23.0,-23.8,-24.3,-28.01,-30.86
